subject,roi,brain_metric,comparator,level,split_mode,n_repeats,n_splits,n_stimuli,n_voxels,rdm_cv,degenerate_rdm,r_hh,r_sb,r_sb_lo,r_sb_hi,ceiling_one_sided
02,PPA,mahalanobis,l1_r0,L1,contiguous,12,1,100,1196,2.591456883790482e-16,True,0.999999999999,0.9999999999995001,,,0.99999999999975
02,PPA,mahalanobis,pearson,L2,contiguous,12,1,100,1196,2.591456883790482e-16,True,0.0944889835256553,0.17266319706805972,,,0.4155276128827779
02,PPA,mahalanobis,spearman,L3,contiguous,12,1,100,1196,2.591456883790482e-16,True,0.014179244801682827,0.027962009426559502,,,0.16721844822434964
02,PPA,mahalanobis,kendall,L3,contiguous,12,1,100,1196,2.591456883790482e-16,True,0.010709226018463412,0.021191507394566475,,,0.14557303113752382
02,PPA,mahalanobis,l1_r0,L1,alternating,12,1,100,1196,2.591456883790482e-16,True,0.999999999999,0.9999999999995001,,,0.99999999999975
02,PPA,mahalanobis,pearson,L2,alternating,12,1,100,1196,2.591456883790482e-16,True,0.04213243000932585,0.0808581113034719,,,0.28435560712507835
02,PPA,mahalanobis,spearman,L3,alternating,12,1,100,1196,2.591456883790482e-16,True,-0.022672175410857198,-0.046396254850082294,,,
02,PPA,mahalanobis,kendall,L3,alternating,12,1,100,1196,2.591456883790482e-16,True,-0.017404269614542226,-0.03542508699425101,,,
02,Early_VC,correlation,l1_r0,L1,all,12,462,100,2922,0.3358708699190942,False,0.989002783304661,0.994470989790639,0.9931922448301597,0.9955515661945106,0.9972316630505867
02,Early_VC,correlation,pearson,L2,all,12,462,100,2922,0.3358708699190942,False,0.799139734040244,0.8883576066053005,0.8645785109335141,0.9101508993944002,0.9425272444896755
02,Early_VC,correlation,spearman,L3,all,12,462,100,2922,0.3358708699190942,False,0.7369932521600764,0.848585049186083,0.8196725955925467,0.8733177882710195,0.9211867612954948
02,Early_VC,correlation,kendall,L3,all,12,462,100,2922,0.3358708699190942,False,0.5463998945172368,0.7066734761874964,0.6747042953892404,0.7364922157435128,0.8406387310774447
02,Early_VC,correlation,l1_r0,L1,contiguous,12,1,100,2922,0.3358708699190942,False,0.9875525167533217,0.9937372808306916,,,0.9968637222964288
02,Early_VC,correlation,pearson,L2,contiguous,12,1,100,2922,0.3358708699190942,False,0.7976905090032266,0.8874614456806869,,,0.9420517213405466
02,Early_VC,correlation,spearman,L3,contiguous,12,1,100,2922,0.3358708699190942,False,0.7403215353171886,0.8507870761735515,,,0.9223811989484345
02,Early_VC,correlation,kendall,L3,contiguous,12,1,100,2922,0.3358708699190942,False,0.5472255797008272,0.707363666785601,,,0.841049146474569
02,Early_VC,correlation,l1_r0,L1,alternating,12,1,100,2922,0.3358708699190942,False,0.9902466444388712,0.9950994236878221,,,0.997546702509623
02,Early_VC,correlation,pearson,L2,alternating,12,1,100,2922,0.3358708699190942,False,0.817527098240662,0.899603751748203,,,0.948474433892766
02,Early_VC,correlation,spearman,L3,alternating,12,1,100,2922,0.3358708699190942,False,0.7598526612623173,0.8635412247719486,,,0.9292691885411615
02,Early_VC,correlation,kendall,L3,alternating,12,1,100,2922,0.3358708699190942,False,0.5689275049953975,0.7252438410110815,,,0.851612494630675
02,Early_VC,euclidean_centered,l1_r0,L1,all,12,462,100,2922,0.11388073916313636,False,0.9971150703587188,0.9985554514689217,0.9982276272464858,0.9988213716412824,0.9992774647058352
02,Early_VC,euclidean_centered,pearson,L2,all,12,462,100,2922,0.11388073916313636,False,0.5810564242792601,0.7350230078526645,0.6816948865094353,0.7838925451620813,0.8573348283212717
02,Early_VC,euclidean_centered,spearman,L3,all,12,462,100,2922,0.11388073916313636,False,0.48538300071786056,0.653545921130487,0.5942726089476126,0.7095461568199661,0.80842187076457
02,Early_VC,euclidean_centered,kendall,L3,all,12,462,100,2922,0.11388073916313636,False,0.3377478954715862,0.5049499933655622,0.4514252615227482,0.5593462049291441,0.7105983347613208
02,Early_VC,euclidean_centered,l1_r0,L1,contiguous,12,1,100,2922,0.11388073916313636,False,0.9971611319070092,0.9985785482965613,,,0.999289021402998
02,Early_VC,euclidean_centered,pearson,L2,contiguous,12,1,100,2922,0.11388073916313636,False,0.6145187700971717,0.7612407876313338,,,0.8724911389987487
02,Early_VC,euclidean_centered,spearman,L3,contiguous,12,1,100,2922,0.11388073916313636,False,0.5374700600328498,0.6991616604506317,,,0.8361588727333051
02,Early_VC,euclidean_centered,kendall,L3,contiguous,12,1,100,2922,0.11388073916313636,False,0.37661553910493084,0.5471615398876066,,,0.7397036838407706
02,Early_VC,euclidean_centered,l1_r0,L1,alternating,12,1,100,2922,0.11388073916313636,False,0.9971499819412399,0.9985729574220611,,,0.9992862239729221
02,Early_VC,euclidean_centered,pearson,L2,alternating,12,1,100,2922,0.11388073916313636,False,0.5759207343477553,0.7309006370629654,,,0.8549272700428764
02,Early_VC,euclidean_centered,spearman,L3,alternating,12,1,100,2922,0.11388073916313636,False,0.46873344212644164,0.6382825210921955,,,0.7989258545648623
02,Early_VC,euclidean_centered,kendall,L3,alternating,12,1,100,2922,0.11388073916313636,False,0.3269694316370412,0.49280627547489025,,,0.7020016207067404
02,Early_VC,mahalanobis,l1_r0,L1,contiguous,12,1,100,2922,3.96129418220665e-16,True,0.999999999999,0.9999999999995001,,,0.99999999999975
02,Early_VC,mahalanobis,pearson,L2,contiguous,12,1,100,2922,3.96129418220665e-16,True,-0.0191922330040222,-0.03913556488812125,,,
02,Early_VC,mahalanobis,spearman,L3,contiguous,12,1,100,2922,3.96129418220665e-16,True,-0.0277447502629345,-0.05707297599151607,,,
02,Early_VC,mahalanobis,kendall,L3,contiguous,12,1,100,2922,3.96129418220665e-16,True,-0.02019726803511646,-0.041227213144452296,,,
02,Early_VC,mahalanobis,l1_r0,L1,alternating,12,1,100,2922,3.96129418220665e-16,True,0.999999999999,0.9999999999995001,,,0.99999999999975
02,Early_VC,mahalanobis,pearson,L2,alternating,12,1,100,2922,3.96129418220665e-16,True,-0.005000906900745303,-0.010052083334404497,,,
02,Early_VC,mahalanobis,spearman,L3,alternating,12,1,100,2922,3.96129418220665e-16,True,0.0066265044642059385,0.013165765921756665,,,0.11474217150532173
02,Early_VC,mahalanobis,kendall,L3,alternating,12,1,100,2922,3.96129418220665e-16,True,0.004879528612896039,0.009711668859712141,,,0.09854779987250929
03,LOC,correlation,l1_r0,L1,all,12,462,100,423,0.1467120805157802,False,0.9897458686497291,0.9948465120537079,0.993839022519024,0.9956647004291063,0.997419927640163
03,LOC,correlation,pearson,L2,all,12,462,100,423,0.1467120805157802,False,0.24906822849679733,0.3988064427778149,0.28852170195496185,0.49217272852381105,0.6315112372537918
03,LOC,correlation,spearman,L3,all,12,462,100,423,0.1467120805157802,False,0.23377934079719595,0.3789645896423285,0.27382583511423886,0.4721324907354186,0.6156009987340245
03,LOC,correlation,kendall,L3,all,12,462,100,423,0.1467120805157802,False,0.15743594855995893,0.2720426106616702,0.19281466284179843,0.3461961708700366,0.5215770419235016
03,LOC,correlation,l1_r0,L1,contiguous,12,1,100,423,0.1467120805157802,False,0.9876973362861731,0.9938105950592995,,,0.9969004940611171
03,LOC,correlation,pearson,L2,contiguous,12,1,100,423,0.1467120805157802,False,0.16592606402881055,0.2846253620155977,,,0.533502916595212
03,LOC,correlation,spearman,L3,contiguous,12,1,100,423,0.1467120805157802,False,0.1540713157709367,0.267004843921651,,,0.5167251144676935
03,LOC,correlation,kendall,L3,contiguous,12,1,100,423,0.1467120805157802,False,0.10320321828101175,0.18709738436372741,,,0.4325475515636719
03,LOC,correlation,l1_r0,L1,alternating,12,1,100,423,0.1467120805157802,False,0.9886085832854894,0.9942716647155921,,,0.9971317188393879
03,LOC,correlation,pearson,L2,alternating,12,1,100,423,0.1467120805157802,False,0.19018618252354935,0.3195906410546592,,,0.5653234835513727
03,LOC,correlation,spearman,L3,alternating,12,1,100,423,0.1467120805157802,False,0.1798315605079772,0.304842769980743,,,0.5521256831381266
03,LOC,correlation,kendall,L3,alternating,12,1,100,423,0.1467120805157802,False,0.12103096023888102,0.21592795298550982,,,0.4646804848339446
03,LOC,euclidean_centered,l1_r0,L1,all,12,462,100,423,0.06930655272187693,False,0.9972628766447675,0.9986295627945428,0.9983808402953437,0.9987942711721737,0.9993145464740033
03,LOC,euclidean_centered,pearson,L2,all,12,462,100,423,0.06930655272187693,False,0.15130624030090492,0.2628427346339399,0.13293071520579902,0.3657550165450725,0.5126819039462384
03,LOC,euclidean_centered,spearman,L3,all,12,462,100,423,0.06930655272187693,False,0.132102260121372,0.23337513716686584,0.10511310220913998,0.33059401505598024,0.48308916068037155
03,LOC,euclidean_centered,kendall,L3,all,12,462,100,423,0.06930655272187693,False,0.08825610116449402,0.16219730092954246,0.07136303795502529,0.23407145460726775,0.4027372604186785
03,LOC,euclidean_centered,l1_r0,L1,contiguous,12,1,100,423,0.06930655272187693,False,0.9970442756532389,0.9985199505174746,,,0.9992597012376084
03,LOC,euclidean_centered,pearson,L2,contiguous,12,1,100,423,0.06930655272187693,False,0.09773998020757708,0.17807492114680007,,,0.42198924292782636
03,LOC,euclidean_centered,spearman,L3,contiguous,12,1,100,423,0.06930655272187693,False,0.08293884349090144,0.15317364224104177,,,0.3913740439030695
03,LOC,euclidean_centered,kendall,L3,contiguous,12,1,100,423,0.06930655272187693,False,0.0553806401048268,0.10494913020069432,,,0.3239585316065844
03,LOC,euclidean_centered,l1_r0,L1,alternating,12,1,100,423,0.06930655272187693,False,0.9970873914765731,0.9985415718231172,,,0.9992705198409073
03,LOC,euclidean_centered,pearson,L2,alternating,12,1,100,423,0.06930655272187693,False,0.1208958627200941,0.21571292524305405,,,0.4644490555949641
03,LOC,euclidean_centered,spearman,L3,alternating,12,1,100,423,0.06930655272187693,False,0.11425120070034858,0.2050726095310239,,,0.45284943362118046
03,LOC,euclidean_centered,kendall,L3,alternating,12,1,100,423,0.06930655272187693,False,0.07646013580949931,0.14205846229874772,,,0.37690643706196864
03,LOC,mahalanobis,l1_r0,L1,contiguous,12,1,100,423,2.3254287336090067e-16,True,0.999999999999,0.9999999999995001,,,0.99999999999975
03,LOC,mahalanobis,pearson,L2,contiguous,12,1,100,423,2.3254287336090067e-16,True,0.0874658655838537,0.1608618134177367,,,0.40107582003623293
03,LOC,mahalanobis,spearman,L3,contiguous,12,1,100,423,2.3254287336090067e-16,True,0.03557874791744873,0.06871278111683476,,,0.26213122880884443
03,LOC,mahalanobis,kendall,L3,contiguous,12,1,100,423,2.3254287336090067e-16,True,0.02818144358155086,0.05481803578050207,,,0.23413251756324252
03,LOC,mahalanobis,l1_r0,L1,alternating,12,1,100,423,2.3254287336090067e-16,True,0.999999999999,0.9999999999995001,,,0.99999999999975
03,LOC,mahalanobis,pearson,L2,alternating,12,1,100,423,2.3254287336090067e-16,True,0.02373515294455808,0.046369713643785546,,,0.21533628037046043
03,LOC,mahalanobis,spearman,L3,alternating,12,1,100,423,2.3254287336090067e-16,True,0.016825379771247043,0.03309394141014107,,,0.18191740271381698
03,LOC,mahalanobis,kendall,L3,alternating,12,1,100,423,2.3254287336090067e-16,True,0.01320725679529255,0.02607019779362068,,,0.1614626823560809
03,FFA,correlation,l1_r0,L1,all,12,462,100,247,0.10720333215239433,False,0.9927357785984068,0.9963546489807582,0.9959967353258112,0.9966478556786577,0.9981756603828598
03,FFA,correlation,pearson,L2,all,12,462,100,247,0.10720333215239433,False,0.11745543168590569,0.21021944742565812,0.13886380800877238,0.272516450612669,0.4584969437473473
03,FFA,correlation,spearman,L3,all,12,462,100,247,0.10720333215239433,False,0.10417221247096188,0.18868834280449973,0.1190992153203813,0.2483323407820834,0.4343827146704847
03,FFA,correlation,kendall,L3,all,12,462,100,247,0.10720333215239433,False,0.06967160891369639,0.13026728639540372,0.08111860222493635,0.17372826966356386,0.36092559675839525
03,FFA,correlation,l1_r0,L1,contiguous,12,1,100,247,0.10720333215239433,False,0.9926769960633498,0.9963250421663333,,,0.9981608298096721
03,FFA,correlation,pearson,L2,contiguous,12,1,100,247,0.10720333215239433,False,0.11417253840281665,0.2049458848922712,,,0.4527094928232356
03,FFA,correlation,spearman,L3,contiguous,12,1,100,247,0.10720333215239433,False,0.10187610090734256,0.18491389517106765,,,0.4300161568721199
03,FFA,correlation,kendall,L3,contiguous,12,1,100,247,0.10720333215239433,False,0.06834209951607405,0.12794047814278015,,,0.35768768240293114
03,FFA,correlation,l1_r0,L1,alternating,12,1,100,247,0.10720333215239433,False,0.9924334516379617,0.9962023582991854,,,0.9980993729580163
03,FFA,correlation,pearson,L2,alternating,12,1,100,247,0.10720333215239433,False,0.09855554992802215,0.17942752177526125,,,0.4235888593615999
03,FFA,correlation,spearman,L3,alternating,12,1,100,247,0.10720333215239433,False,0.09234253312099085,0.1690724847217182,,,0.41118424668476566
03,FFA,correlation,kendall,L3,alternating,12,1,100,247,0.10720333215239433,False,0.06187075850442186,0.11653161744761281,,,0.34136727647449283
03,FFA,euclidean_centered,l1_r0,L1,all,12,462,100,247,0.05731672835113664,False,0.9972554386404159,0.9986258335781764,0.9984650408959455,0.9987780125058003,0.9993126805850991
03,FFA,euclidean_centered,pearson,L2,all,12,462,100,247,0.05731672835113664,False,0.04555264507474027,0.08713601422046804,-0.07444076396351718,0.22521701235534808,0.29518809972705207
03,FFA,euclidean_centered,spearman,L3,all,12,462,100,247,0.05731672835113664,False,0.04182234871772542,0.08028691027640242,-0.07326164731963981,0.21622481754684938,0.28334944904905396
03,FFA,euclidean_centered,kendall,L3,all,12,462,100,247,0.05731672835113664,False,0.027853704356211748,0.0541977992357535,-0.048100420696454,0.14993600036639448,0.2328042079425402
03,FFA,euclidean_centered,l1_r0,L1,contiguous,12,1,100,247,0.05731672835113664,False,0.9970063482477075,0.998500930277503,,,0.9992501840267546
03,FFA,euclidean_centered,pearson,L2,contiguous,12,1,100,247,0.05731672835113664,False,0.052483391545233266,0.09973248407878113,,,0.31580450294253426
03,FFA,euclidean_centered,spearman,L3,contiguous,12,1,100,247,0.05731672835113664,False,0.04122210020663235,0.07918022523427373,,,0.2813898101109451
03,FFA,euclidean_centered,kendall,L3,contiguous,12,1,100,247,0.05731672835113664,False,0.027476298650273186,0.05348308021580052,,,0.23126409192912012
03,FFA,euclidean_centered,l1_r0,L1,alternating,12,1,100,247,0.05731672835113664,False,0.9972179188338877,0.9986070217276356,,,0.9993032681461798
03,FFA,euclidean_centered,pearson,L2,alternating,12,1,100,247,0.05731672835113664,False,0.02624087225891226,0.05113979177452192,,,0.22614108820495651
03,FFA,euclidean_centered,spearman,L3,alternating,12,1,100,247,0.05731672835113664,False,0.010574578783192932,0.020927854322093698,,,0.14466462705891064
03,FFA,euclidean_centered,kendall,L3,alternating,12,1,100,247,0.05731672835113664,False,0.007110506969064252,0.014120609247665545,,,0.11883016977041455
03,FFA,mahalanobis,l1_r0,L1,contiguous,12,1,100,247,1.9968793545261343e-16,True,0.999999999999,0.9999999999995001,,,0.99999999999975
03,FFA,mahalanobis,pearson,L2,contiguous,12,1,100,247,1.9968793545261343e-16,True,-0.028336461869902862,-0.05832566677233671,,,
03,FFA,mahalanobis,spearman,L3,contiguous,12,1,100,247,1.9968793545261343e-16,True,-0.005253658334201755,-0.010562810063526346,,,
03,FFA,mahalanobis,kendall,L3,contiguous,12,1,100,247,1.9968793545261343e-16,True,-0.00411183227433199,-0.008257618490883916,,,
03,FFA,mahalanobis,l1_r0,L1,alternating,12,1,100,247,1.9968793545261343e-16,True,0.999999999999,0.9999999999995001,,,0.99999999999975
03,FFA,mahalanobis,pearson,L2,alternating,12,1,100,247,1.9968793545261343e-16,True,0.05726678375534927,0.10832986458146548,,,0.3291350248476535
03,FFA,mahalanobis,spearman,L3,alternating,12,1,100,247,1.9968793545261343e-16,True,0.029996615883984827,0.05824604745568123,,,0.2413421791889707
03,FFA,mahalanobis,kendall,L3,alternating,12,1,100,247,1.9968793545261343e-16,True,0.024026458382725165,0.046925464056213645,,,0.21662286134250383
03,PPA,correlation,l1_r0,L1,all,12,462,100,633,0.1360719157429121,False,0.991412292901828,0.995687629764674,0.9945144017667245,0.9967032374673717,0.9978414852894592
03,PPA,correlation,pearson,L2,all,12,462,100,633,0.1360719157429121,False,0.2941374484522783,0.4545691013022636,0.3048973225718839,0.5832382413079726,0.6742173991393752
03,PPA,correlation,spearman,L3,all,12,462,100,633,0.1360719157429121,False,0.2688311727492103,0.42374616658688585,0.2795449379932262,0.5552334628393061,0.6509578838810433
03,PPA,correlation,kendall,L3,all,12,462,100,633,0.1360719157429121,False,0.18077906067839755,0.30620302594887455,0.1950312337242351,0.4152136117549333,0.5533561474754524
03,PPA,correlation,l1_r0,L1,contiguous,12,1,100,633,0.1360719157429121,False,0.9898974902419563,0.9949231004071394,,,0.9974583201353023
03,PPA,correlation,pearson,L2,contiguous,12,1,100,633,0.1360719157429121,False,0.2216060591515476,0.3628110019451959,,,0.602337946625643
03,PPA,correlation,spearman,L3,contiguous,12,1,100,633,0.1360719157429121,False,0.2073537567813723,0.3434846756664707,,,0.5860756569475231
03,PPA,correlation,kendall,L3,contiguous,12,1,100,633,0.1360719157429121,False,0.13981194037771122,0.24532457579165262,,,0.49530250937346626
03,PPA,correlation,l1_r0,L1,alternating,12,1,100,633,0.1360719157429121,False,0.9892788179362325,0.9946105181600987,,,0.9973016184485508
03,PPA,correlation,pearson,L2,alternating,12,1,100,633,0.1360719157429121,False,0.1756092218079339,0.29875441354206084,,,0.5465843151262766
03,PPA,correlation,spearman,L3,alternating,12,1,100,633,0.1360719157429121,False,0.15830469522164395,0.27333860576530256,,,0.5228179470573887
03,PPA,correlation,kendall,L3,alternating,12,1,100,633,0.1360719157429121,False,0.10512732905943654,0.19025378577672028,,,0.436180909459275
03,PPA,euclidean_centered,l1_r0,L1,all,12,462,100,633,0.05375514052434651,False,0.9983314623587825,0.9991650345937866,0.9990143083360834,0.9992715817387062,0.9995824301145887
03,PPA,euclidean_centered,pearson,L2,all,12,462,100,633,0.05375514052434651,False,0.14402829106371576,0.2517914848588202,0.10998611762487197,0.3626447934590259,0.5017882868888235
03,PPA,euclidean_centered,spearman,L3,all,12,462,100,633,0.05375514052434651,False,0.12138558381419415,0.21649214251769247,0.08139429386006931,0.32470254366540763,0.46528716135059267
03,PPA,euclidean_centered,kendall,L3,all,12,462,100,633,0.05375514052434651,False,0.08099167262781581,0.14984698712975408,0.05469711179532343,0.22985627392887728,0.3871007454523358
03,PPA,euclidean_centered,l1_r0,L1,contiguous,12,1,100,633,0.05375514052434651,False,0.9983131885971606,0.9991558823649542,,,0.9995778520780431
03,PPA,euclidean_centered,pearson,L2,contiguous,12,1,100,633,0.05375514052434651,False,0.10040619864187775,0.18248933669366668,,,0.4271877066275043
03,PPA,euclidean_centered,spearman,L3,contiguous,12,1,100,633,0.05375514052434651,False,0.08164760025646213,0.15096894818072581,,,0.38854722773522116
03,PPA,euclidean_centered,kendall,L3,contiguous,12,1,100,633,0.05375514052434651,False,0.05466007825272323,0.10365439894772484,,,0.3219540323520189
03,PPA,euclidean_centered,l1_r0,L1,alternating,12,1,100,633,0.05375514052434651,False,0.9980249646416224,0.999011506165674,,,0.9995056308824248
03,PPA,euclidean_centered,pearson,L2,alternating,12,1,100,633,0.05375514052434651,False,0.07357086770189893,0.1370582416406022,,,0.37021377829654345
03,PPA,euclidean_centered,spearman,L3,alternating,12,1,100,633,0.05375514052434651,False,0.05149982006720904,0.09795497647145068,,,0.31297759739548564
03,PPA,euclidean_centered,kendall,L3,alternating,12,1,100,633,0.05375514052434651,False,0.034317799126851456,0.0663583265333378,,,0.2576010996353428
03,PPA,mahalanobis,l1_r0,L1,contiguous,12,1,100,633,2.289352833586549e-16,True,0.999999999999,0.9999999999995001,,,0.99999999999975
03,PPA,mahalanobis,pearson,L2,contiguous,12,1,100,633,2.289352833586549e-16,True,-0.08222785051825102,-0.17919011938787582,,,
03,PPA,mahalanobis,spearman,L3,contiguous,12,1,100,633,2.289352833586549e-16,True,-0.04439042642738798,-0.09290494288673004,,,
03,PPA,mahalanobis,kendall,L3,contiguous,12,1,100,633,2.289352833586549e-16,True,-0.03452257592883904,-0.07151399932950589,,,
03,PPA,mahalanobis,l1_r0,L1,alternating,12,1,100,633,2.289352833586549e-16,True,0.999999999999,0.9999999999995001,,,0.99999999999975
03,PPA,mahalanobis,pearson,L2,alternating,12,1,100,633,2.289352833586549e-16,True,0.0010292685996778422,0.0020564205902144457,,,0.04534777381762467
03,PPA,mahalanobis,spearman,L3,alternating,12,1,100,633,2.289352833586549e-16,True,0.005450347597642159,0.010841604681255253,,,0.10412302666199852
03,PPA,mahalanobis,kendall,L3,alternating,12,1,100,633,2.289352833586549e-16,True,0.004208157869634257,0.008381046970503814,,,0.09154805825632685
03,Early_VC,correlation,l1_r0,L1,all,12,462,100,2162,0.2235603047745949,False,0.984471687193903,0.9921750897700866,0.9904054426687485,0.993704644661702,0.9960798611407052
03,Early_VC,correlation,pearson,L2,all,12,462,100,2162,0.2235603047745949,False,0.45227282148809583,0.6228482896549243,0.5442070161883441,0.6922017289635147,0.7892073806389068
03,Early_VC,correlation,spearman,L3,all,12,462,100,2162,0.2235603047745949,False,0.3957364665612789,0.5670647375664944,0.4890791505820319,0.6434289871406309,0.7530370094268238
03,Early_VC,correlation,kendall,L3,all,12,462,100,2162,0.2235603047745949,False,0.27244218158011574,0.4282193494116922,0.363017298187068,0.49691378134830155,0.6543847105577056
03,Early_VC,correlation,l1_r0,L1,contiguous,12,1,100,2162,0.2235603047745949,False,0.9821593498167221,0.9909993865100062,,,0.9954895210448005
03,Early_VC,correlation,pearson,L2,contiguous,12,1,100,2162,0.2235603047745949,False,0.3944435250194992,0.5657361061129865,,,0.752154310040823
03,Early_VC,correlation,spearman,L3,contiguous,12,1,100,2162,0.2235603047745949,False,0.329980696897797,0.496218776208531,,,0.7044279780137435
03,Early_VC,correlation,kendall,L3,contiguous,12,1,100,2162,0.2235603047745949,False,0.22693412198362692,0.36992063048460117,,,0.6082110081909083
03,Early_VC,correlation,l1_r0,L1,alternating,12,1,100,2162,0.2235603047745949,False,0.983310665711038,0.9915851134280173,,,0.9957836679861832
03,Early_VC,correlation,pearson,L2,alternating,12,1,100,2162,0.2235603047745949,False,0.41931296070660706,0.59086751451611,,,0.7686790712098971
03,Early_VC,correlation,spearman,L3,alternating,12,1,100,2162,0.2235603047745949,False,0.37068244008808066,0.5408728225397861,,,0.7354405635670269
03,Early_VC,correlation,kendall,L3,alternating,12,1,100,2162,0.2235603047745949,False,0.25470000061230613,0.4059934653510959,,,0.6371761650839554
03,Early_VC,euclidean_centered,l1_r0,L1,all,12,462,100,2162,0.08457729978396485,False,0.9954116729284455,0.9977005611755189,0.9972835487056129,0.9980804208533558,0.9988496188994211
03,Early_VC,euclidean_centered,pearson,L2,all,12,462,100,2162,0.08457729978396485,False,0.16880329970105323,0.28884808888583446,0.16813243258320448,0.39184779738864167,0.537445893914759
03,Early_VC,euclidean_centered,spearman,L3,all,12,462,100,2162,0.08457729978396485,False,0.1637518042325246,0.28142049470851954,0.16837830637454448,0.3741429939186823,0.5304908054891428
03,Early_VC,euclidean_centered,kendall,L3,all,12,462,100,2162,0.08457729978396485,False,0.10975476697771373,0.19780003698766332,0.11627184786156516,0.26885568039594493,0.44474716074154236
03,Early_VC,euclidean_centered,l1_r0,L1,contiguous,12,1,100,2162,0.08457729978396485,False,0.9955047821453156,0.9977473279468407,,,0.9988730289415371
03,Early_VC,euclidean_centered,pearson,L2,contiguous,12,1,100,2162,0.08457729978396485,False,0.15817907769648215,0.27315132994991864,,,0.5226388140484006
03,Early_VC,euclidean_centered,spearman,L3,contiguous,12,1,100,2162,0.08457729978396485,False,0.1419451470248117,0.24860239109493337,,,0.49860043230520107
03,Early_VC,euclidean_centered,kendall,L3,contiguous,12,1,100,2162,0.08457729978396485,False,0.09513122740845512,0.17373484570168993,,,0.41681512172867474
03,Early_VC,euclidean_centered,l1_r0,L1,alternating,12,1,100,2162,0.08457729978396485,False,0.9953819210981286,0.9976856165463653,,,0.9988421379509204
03,Early_VC,euclidean_centered,pearson,L2,alternating,12,1,100,2162,0.08457729978396485,False,0.20466427569324125,0.3397864115717456,,,0.5829120101453954
03,Early_VC,euclidean_centered,spearman,L3,alternating,12,1,100,2162,0.08457729978396485,False,0.19509832379286549,0.32649752728911025,,,0.571399621358914
03,Early_VC,euclidean_centered,kendall,L3,alternating,12,1,100,2162,0.08457729978396485,False,0.13086296384740514,0.23143911867479527,,,0.4810811975901732
03,Early_VC,mahalanobis,l1_r0,L1,contiguous,12,1,100,2162,3.44717905789486e-16,True,0.999999999999,0.9999999999995001,,,0.99999999999975
03,Early_VC,mahalanobis,pearson,L2,contiguous,12,1,100,2162,3.44717905789486e-16,True,-0.08726783240073416,-0.19122330843290494,,,
03,Early_VC,mahalanobis,spearman,L3,contiguous,12,1,100,2162,3.44717905789486e-16,True,-0.018727493128570208,-0.03816981113284968,,,
03,Early_VC,mahalanobis,kendall,L3,contiguous,12,1,100,2162,3.44717905789486e-16,True,-0.013900526563329862,-0.028192949976709604,,,
03,Early_VC,mahalanobis,l1_r0,L1,alternating,12,1,100,2162,3.44717905789486e-16,True,0.999999999999,0.9999999999995001,,,0.99999999999975
03,Early_VC,mahalanobis,pearson,L2,alternating,12,1,100,2162,3.44717905789486e-16,True,0.03370426081078189,0.06521064503370837,,,0.2553637504300647
03,Early_VC,mahalanobis,spearman,L3,alternating,12,1,100,2162,3.44717905789486e-16,True,0.004585845736990661,0.009129823511750483,,,0.09555010995153529
03,Early_VC,mahalanobis,kendall,L3,alternating,12,1,100,2162,3.44717905789486e-16,True,0.0032724303383569043,0.006523512935072414,,,0.08076826688169317
