roi,brain_metric,model_rdm,level,comparator,n_stimuli,n_cells,r_sb_model,l1_cv_model,subject,row_type,score_obs,score_per_subject,perm_p,perm_z,n_perm,perm_seed,nili_upper,nili_lower,nili_upper_ci_lo,nili_upper_ci_hi,nili_lower_ci_lo,nili_lower_ci_hi,nili_crossed,l1_baseline,l1_cv_brain,achievement_nili_lower,achievement_nili_upper,r_hh_brain,r_sb_brain,split_mode,n_splits,ceiling_one_sided,ceiling_two_sided,achievement_one_sided,achievement_two_sided,degenerate
PPA,correlation,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,kendall,100,4950,1.0,,sub-01,split_half,-0.07970225593987969,,1.0,-4.486935583515166,1000,4007757344158572186,,,,,,,False,,,,,0.1910987621423154,0.3208781139166065,all,462.0,0.5664610436001812,0.5664610436001812,-0.14070209565220346,-0.14070209565220346,False
PPA,correlation,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,kendall,100,4950,1.0,,sub-02,split_half,-0.07181052799157467,,1.0,-4.307321333319133,1000,4007757344158572187,,,,,,,False,,,,,0.2907916207293491,0.4505632296637317,all,462.0,0.6712400685773546,0.6712400685773546,-0.10698188524974671,-0.10698188524974671,False
PPA,correlation,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,kendall,100,4950,1.0,,sub-03,split_half,-0.06338274643790909,,1.0,-3.684941275021332,1000,4007757344158572188,,,,,,,False,,,,,0.1807790606783975,0.3062030259488745,all,462.0,0.5533561474754523,0.5533561474754523,-0.11454240948994038,-0.11454240948994038,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,F1+F2+F3,nili,0.9617788627124533,0.961296;0.962728;0.961313,0.001998001998001998,3.890480543864557,1000,176935169134994265,0.9963822640859753,0.9918564733101706,0.9963822640859751,1.0000000000000002,0.9918564733101705,1.0000000000000002,False,0.9588618365081406,,0.088409101812971,0.0777450149858076,,,,,,,,,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,sub-01,split_half,0.9612955638972783,,0.000999000999000999,3.8070206953740153,1000,176935169134994266,,,,,,,False,0.9573566218095034,0.14703512710906466,,,0.990900684388472,0.9954295482025396,all,462.0,0.9977121569884471,0.9977121569884471,0.09760599308890164,0.09760599308890164,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,sub-02,split_half,0.9627278364603918,,0.006993006993006993,2.6969425825303595,1000,176935169134994267,,,,,,,False,0.9604146803476857,0.1229788823611646,,,0.9953279678307088,0.997658514166786,all,462.0,0.9988285709603956,0.9988285709603956,0.06021665797998502,0.06021665797998502,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,sub-03,split_half,0.9613131877796899,,0.001998001998001998,2.8002987464922717,1000,176935169134994268,,,,,,,False,0.9588142073672324,0.1360719157429121,,,0.991412292901828,0.995687629764674,all,462.0,0.9978414852894592,0.9978414852894592,0.06403163493588745,0.06403163493588745,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,pearson,100,4950,1.0,,F1+F2+F3,nili,0.08508178548094736,0.107120;0.074881;0.073244,0.001998001998001998,3.8672235511105155,1000,176935169134994265,0.7742387956498603,0.4785422803906436,0.7742387956498603,1.0,0.4785422803906436,1.0,False,,,0.17779366414916023,0.10989088374153821,,,,,,,,,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,pearson,100,4950,1.0,,sub-01,split_half,0.10712002554177591,,0.000999000999000999,3.807020695374324,1000,176935169134994266,,,,,,,False,,,,,0.3291550585769565,0.4952846644233704,all,462.0,0.7037646370935174,0.7037646370935174,0.15221001439369228,0.15221001439369228,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,pearson,100,4950,1.0,,sub-02,split_half,0.07488139980916646,,0.006993006993006993,2.69694258253006,1000,176935169134994267,,,,,,,False,,,,,0.4462879603192807,0.6171495201007672,all,462.0,0.7855886456032617,0.7855886456032617,0.09531884177331032,0.09531884177331032,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,pearson,100,4950,1.0,,sub-03,split_half,0.0732439310918997,,0.001998001998001998,2.8002987464922904,1000,176935169134994268,,,,,,,False,,,,,0.2941374484522783,0.4545691013022636,all,462.0,0.6742173991393752,0.6742173991393752,0.10863548046282118,0.10863548046282118,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,1.0,,F1+F2+F3,nili,0.11744745636852068,0.142658;0.108504;0.101181,0.000999000999000999,3.9209491813872144,1000,176935169134994265,0.7569496728140978,0.44243589172622544,0.7569496728140978,0.9999999999999999,0.44243589172622544,0.9999999999999999,False,,,0.26545643914711126,0.1551588706444491,,,,,,,,,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,1.0,,sub-01,split_half,0.1426578309915295,,0.000999000999000999,3.6860444556896943,1000,176935169134994266,,,,,,,False,,,,,0.2841843152195736,0.442591163669497,all,462.0,0.6652752540636823,0.6652752540636823,0.21443429636099745,0.21443429636099745,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,1.0,,sub-02,split_half,0.10850398995851586,,0.005994005994005994,2.832768824570669,1000,176935169134994267,,,,,,,False,,,,,0.4263230312649418,0.5977930972436939,all,462.0,0.7731708072888512,0.7731708072888512,0.1403363770794563,0.1403363770794563,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,1.0,,sub-03,split_half,0.10118054815551668,,0.000999000999000999,2.8510758491872803,1000,176935169134994268,,,,,,,False,,,,,0.2688311727492103,0.4237461665868858,all,462.0,0.6509578838810433,0.6509578838810433,0.1554333247371907,0.1554333247371907,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,F1+F2+F3,nili,0.07903269238488474,0.095541;0.073751;0.067806,0.000999000999000999,3.95341525161299,1000,176935169134994265,0.5580856698552766,0.3041599861582653,0.5580856698552766,0.9999999999999999,0.3041599861582653,0.9999999999999999,False,,,0.25983921614120936,0.14161390742281482,,,,,,,,,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,sub-01,split_half,0.09554139087378125,,0.000999000999000999,3.696774522408977,1000,176935169134994266,,,,,,,False,,,,,0.1910987621423154,0.3208781139166065,all,462.0,0.5664610436001812,0.5664610436001812,0.16866365649182424,0.16866365649182424,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,sub-02,split_half,0.07375113021506233,,0.005994005994005994,2.884131601328004,1000,176935169134994267,,,,,,,False,,,,,0.2907916207293491,0.4505632296637317,all,462.0,0.6712400685773546,0.6712400685773546,0.10987295554535738,0.10987295554535738,False
PPA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,sub-03,split_half,0.06780555606581065,,0.000999000999000999,2.86334425160402,1000,176935169134994268,,,,,,,False,,,,,0.1807790606783975,0.3062030259488745,all,462.0,0.5533561474754523,0.5533561474754523,0.1225351093959223,0.1225351093959223,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,l1_r0,100,4950,1.0,0.5589913503125625,F1+F2+F3,nili,0.8608938056392278,0.857940;0.863024;0.861717,0.997002997002997,-2.8747976525660746,1000,11240882193412125773,0.9963822640859753,0.9918564733101706,0.9963822640859751,1.0000000000000002,0.9918564733101705,1.0000000000000002,False,0.8649536287767007,,-0.03199158499872814,-0.030889943640664067,,,,,,,,,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,l1_r0,100,4950,1.0,0.5589913503125625,sub-01,split_half,0.8579404039812428,,0.998001998001998,-3.0266593861970557,1000,11240882193412125774,,,,,,,False,0.8635958305349691,0.14703512710906466,,,0.990900684388472,0.9954295482025396,all,462.0,0.9977121569884471,0.9977121569884471,-0.0421680693415656,-0.0421680693415656,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,l1_r0,100,4950,1.0,0.5589913503125625,sub-02,split_half,0.8630235999030381,,0.986013986013986,-2.1540086161844045,1000,11240882193412125775,,,,,,,False,0.8663543914964157,0.1229788823611646,,,0.9953279678307088,0.997658514166786,all,462.0,0.9988285709603956,0.9988285709603956,-0.0251429494174238,-0.0251429494174238,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,l1_r0,100,4950,1.0,0.5589913503125625,sub-03,split_half,0.8617174130334025,,0.967032967032967,-1.900452824247072,1000,11240882193412125776,,,,,,,False,0.864910664298717,0.1360719157429121,,,0.991412292901828,0.995687629764674,all,462.0,0.9978414852894592,0.9978414852894592,-0.024021902832728582,-0.024021902832728582,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,pearson,100,4950,1.0,,F1+F2+F3,nili,-0.061734836030199434,-0.080009;-0.056308;-0.048888,0.997002997002997,-2.85754250220216,1000,11240882193412125773,0.7742387956498603,0.4785422803906436,0.7742387956498603,1.0,0.4785422803906436,1.0,False,,,-0.12900602216340018,-0.07973616974125156,,,,,,,,,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,pearson,100,4950,1.0,,sub-01,split_half,-0.08000888171732222,,0.998001998001998,-3.026659386196927,1000,11240882193412125774,,,,,,,False,,,,,0.3291550585769565,0.4952846644233704,all,462.0,0.7037646370935174,0.7037646370935174,-0.11368698780852568,-0.11368698780852568,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,pearson,100,4950,1.0,,sub-02,split_half,-0.05630798590359317,,0.986013986013986,-2.154008616184609,1000,11240882193412125775,,,,,,,False,,,,,0.4462879603192807,0.6171495201007672,all,462.0,0.7855886456032617,0.7855886456032617,-0.07167617075263821,-0.07167617075263821,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,pearson,100,4950,1.0,,sub-03,split_half,-0.04888764046968291,,0.967032967032967,-1.900452824247072,1000,11240882193412125776,,,,,,,False,,,,,0.2941374484522783,0.4545691013022636,all,462.0,0.6742173991393752,0.6742173991393752,-0.07251020298806733,-0.07251020298806733,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,1.0,,F1+F2+F3,nili,-0.09951461970874846,-0.120695;-0.094198;-0.083650,1.0,-3.3868684859248654,1000,11240882193412125773,0.7569496728140978,0.44243589172622544,0.7569496728140978,0.9999999999999999,0.44243589172622544,0.9999999999999999,False,,,-0.22492438242403498,-0.1314679473191194,,,,,,,,,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,1.0,,sub-01,split_half,-0.12069521101797522,,1.0,-3.3340189673572884,1000,11240882193412125774,,,,,,,False,,,,,0.2841843152195736,0.442591163669497,all,462.0,0.6652752540636823,0.6652752540636823,-0.18142146469560685,-0.18142146469560685,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,1.0,,sub-02,split_half,-0.09419836114254997,,0.995004995004995,-2.594453881263808,1000,11240882193412125775,,,,,,,False,,,,,0.4263230312649418,0.5977930972436939,all,462.0,0.7731708072888512,0.7731708072888512,-0.1218338305773075,-0.1218338305773075,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,1.0,,sub-03,split_half,-0.0836502869657202,,0.9920079920079921,-2.3442097691003014,1000,11240882193412125776,,,,,,,False,,,,,0.2688311727492103,0.4237461665868858,all,462.0,0.6509578838810433,0.6509578838810433,-0.12850337792514785,-0.12850337792514785,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,kendall,100,4950,1.0,,F1+F2+F3,nili,-0.06711873908479284,-0.081249;-0.063938;-0.056170,1.0,-3.4235490723192297,1000,11240882193412125773,0.5580856698552766,0.3041599861582653,0.5580856698552766,0.9999999999999999,0.3041599861582653,0.9999999999999999,False,,,-0.220669194303121,-0.12026601418057938,,,,,,,,,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,kendall,100,4950,1.0,,sub-01,split_half,-0.08124853301656695,,1.0,-3.3617132950553583,1000,11240882193412125774,,,,,,,False,,,,,0.1910987621423154,0.3208781139166065,all,462.0,0.5664610436001812,0.5664610436001812,-0.14343181042104228,-0.14343181042104228,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,kendall,100,4950,1.0,,sub-02,split_half,-0.06393806727611537,,0.997002997002997,-2.640113512379205,1000,11240882193412125775,,,,,,,False,,,,,0.2907916207293491,0.4505632296637317,all,462.0,0.6712400685773546,0.6712400685773546,-0.09525365106947137,-0.09525365106947137,False
PPA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,kendall,100,4950,1.0,,sub-03,split_half,-0.056169616961696166,,0.9920079920079921,-2.3566217722914504,1000,11240882193412125776,,,,,,,False,,,,,0.1807790606783975,0.3062030259488745,all,462.0,0.5533561474754523,0.5533561474754523,-0.10150717077592047,-0.10150717077592047,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,l1_r0,100,4950,1.0,0.1584528529687979,F1+F2+F3,nili,0.9806061971469958,0.979706;0.981779;0.980334,0.003996003996003996,2.792913292861111,1000,10147154977821119691,0.9963822640859753,0.9918564733101706,0.9963822640859751,1.0000000000000002,0.9918564733101705,1.0000000000000002,False,0.978707853198674,,0.14437590653805235,0.10740634923711681,,,,,,,,,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,l1_r0,100,4950,1.0,0.1584528529687979,sub-01,split_half,0.9797059147429193,,0.002997002997002997,2.768846693095449,1000,10147154977821119692,,,,,,,False,0.9771714843598944,0.14703512710906466,,,0.990900684388472,0.9954295482025396,all,462.0,0.9977121569884471,0.9977121569884471,0.12338594888572088,0.12338594888572088,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,l1_r0,100,4950,1.0,0.1584528529687979,sub-02,split_half,0.981778608132624,,0.03196803196803197,1.9413496388163343,1000,10147154977821119693,,,,,,,False,0.9802928369812058,0.1229788823611646,,,0.9953279678307088,0.997658514166786,all,462.0,0.9988285709603956,0.9988285709603956,0.0801571253173042,0.0801571253173042,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,l1_r0,100,4950,1.0,0.1584528529687979,sub-03,split_half,0.980334068565444,,0.022977022977022976,2.0204211500699754,1000,10147154977821119694,,,,,,,False,0.978659238254922,0.1360719157429121,,,0.991412292901828,0.995687629764674,all,462.0,0.9978414852894592,0.9978414852894592,0.08731147646605611,0.08731147646605611,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,pearson,100,4950,1.0,,F1+F2+F3,nili,0.0893090057602441,0.111148;0.077591;0.079188,0.003996003996003996,2.7743366665794538,1000,10147154977821119691,0.7742387956498603,0.4785422803906436,0.7742387956498603,1.0,0.4785422803906436,1.0,False,,,0.18662719976872133,0.11535072417196847,,,,,,,,,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,pearson,100,4950,1.0,,sub-01,split_half,0.11114790607298419,,0.002997002997002997,2.7688466930955267,1000,10147154977821119692,,,,,,,False,,,,,0.3291550585769565,0.4952846644233704,all,462.0,0.7037646370935174,0.7037646370935174,0.1579333490412572,0.1579333490412572,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,pearson,100,4950,1.0,,sub-02,split_half,0.0775907386523084,,0.03196803196803197,1.9413496388159013,1000,10147154977821119693,,,,,,,False,,,,,0.4462879603192807,0.6171495201007672,all,462.0,0.7855886456032617,0.7855886456032617,0.09876764269260238,0.09876764269260238,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,pearson,100,4950,1.0,,sub-03,split_half,0.07918837255543973,,0.022977022977022976,2.020421150069671,1000,10147154977821119694,,,,,,,False,,,,,0.2941374484522783,0.4545691013022636,all,462.0,0.6742173991393752,0.6742173991393752,0.11745228268585486,0.11745228268585486,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,1.0,,F1+F2+F3,nili,0.12926935036629558,0.155406;0.120773;0.111629,0.000999000999000999,3.188895639562191,1000,10147154977821119691,0.7569496728140978,0.44243589172622544,0.7569496728140978,0.9999999999999999,0.44243589172622544,0.9999999999999999,False,,,0.2921764549027276,0.1707766777753048,,,,,,,,,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,1.0,,sub-01,split_half,0.15540632270474394,,0.001998001998001998,3.0561504268131703,1000,10147154977821119692,,,,,,,False,,,,,0.2841843152195736,0.442591163669497,all,462.0,0.6652752540636823,0.6652752540636823,0.2335970288320208,0.2335970288320208,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,1.0,,sub-02,split_half,0.12077272444741247,,0.012987012987012988,2.355596805717234,1000,10147154977821119693,,,,,,,False,,,,,0.4263230312649418,0.5977930972436939,all,462.0,0.7731708072888512,0.7731708072888512,0.15620445483567336,0.15620445483567336,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,1.0,,sub-03,split_half,0.11162900394673038,,0.015984015984015984,2.2294406455510023,1000,10147154977821119694,,,,,,,False,,,,,0.2688311727492103,0.4237461665868858,all,462.0,0.6509578838810433,0.6509578838810433,0.17148421842776174,0.17148421842776174,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,kendall,100,4950,1.0,,F1+F2+F3,nili,0.08670388127248098,0.103503;0.081885;0.074724,0.000999000999000999,3.2025296520322297,1000,10147154977821119691,0.5580856698552766,0.3041599861582653,0.5580856698552766,0.9999999999999999,0.3041599861582653,0.9999999999999999,False,,,0.2850601171035228,0.1553594474034159,,,,,,,,,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,kendall,100,4950,1.0,,sub-01,split_half,0.10350267679829206,,0.001998001998001998,3.0495717423669335,1000,10147154977821119692,,,,,,,False,,,,,0.1910987621423154,0.3208781139166065,all,462.0,0.5664610436001812,0.5664610436001812,0.18271808444314872,0.18271808444314872,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,kendall,100,4950,1.0,,sub-02,split_half,0.08188516810864759,,0.011988011988011988,2.3936340034140513,1000,10147154977821119693,,,,,,,False,,,,,0.2907916207293491,0.4505632296637317,all,462.0,0.6712400685773546,0.6712400685773546,0.12199088216261783,0.12199088216261783,False
PPA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,kendall,100,4950,1.0,,sub-03,split_half,0.07472379891050328,,0.015984015984015984,2.235580233046631,1000,10147154977821119694,,,,,,,False,,,,,0.1807790606783975,0.3062030259488745,all,462.0,0.5533561474754523,0.5533561474754523,0.13503744243451843,0.13503744243451843,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,l1_r0,100,4950,1.0,0.6215286405986206,F1+F2+F3,nili,0.8456919440255107,0.844750;0.846407;0.845919,1.0,-8.176621501776474,1000,11648163128181741068,0.9993052780093424,0.9984367405318576,0.9993052780093423,1.0000000000000002,0.9984367405318575,1.0000000000000002,False,0.848145014515063,,-0.016322059467718874,-0.016228276088213277,,,,,,,,,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,l1_r0,100,4950,1.0,0.6215286405986206,sub-01,split_half,0.8447500526663073,,1.0,-6.5488250738148315,1000,11648163128181741069,,,,,,,False,0.8478703453839772,0.058516413250985964,,,0.998077577634612,0.999037864001425,all,462.0,0.9995188162318032,0.9995188162318032,-0.02057582711006034,-0.02057582711006034,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,l1_r0,100,4950,1.0,0.6215286405986206,sub-02,split_half,0.8464068685054761,,1.0,-5.674295067847015,1000,11648163128181741070,,,,,,,False,0.8484684189558611,0.04483380130175216,,,0.9990175250886209,0.9995085211114716,all,462.0,0.9997542303543765,0.9997542303543765,-0.013626859196693054,-0.013626859196693054,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,l1_r0,100,4950,1.0,0.6215286405986206,sub-03,split_half,0.8459189109047489,,1.0,-5.109101698444432,1000,11648163128181741071,,,,,,,False,0.8480962792053506,0.05375514052434651,,,0.9983314623587825,0.9991650345937866,all,462.0,0.9995824301145887,0.9995824301145887,-0.01437338190674752,-0.01437338190674752,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,pearson,100,4950,1.0,,F1+F2+F3,nili,-0.08930810698739122,-0.101989;-0.088228;-0.077708,1.0,-8.207963971695037,1000,11648163128181741068,0.7047444929012586,0.3115403133020112,0.7047444929012586,1.0,0.3115403133020112,1.0,False,,,-0.2866662938122386,-0.12672409346503988,,,,,,,,,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,pearson,100,4950,1.0,,sub-01,split_half,-0.10198866334238021,,1.0,-6.5488250738145855,1000,11648163128181741069,,,,,,,False,,,,,0.1470147466165284,0.2563432546097485,all,462.0,0.5063035202423034,0.5063035202423034,-0.2014377922823273,-0.2014377922823273,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,pearson,100,4950,1.0,,sub-02,split_half,-0.08822773520265186,,1.0,-5.674295067846672,1000,11648163128181741070,,,,,,,False,,,,,0.1957926288978003,0.327469201877032,all,462.0,0.5722492480353574,0.5722492480353574,-0.15417710989670108,-0.15417710989670108,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,pearson,100,4950,1.0,,sub-03,split_half,-0.07770792241714156,,1.0,-5.109101698444695,1000,11648163128181741071,,,,,,,False,,,,,0.1440282910637157,0.2517914848588202,all,462.0,0.5017882868888235,0.5017882868888235,-0.15486196957474732,-0.15486196957474732,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,1.0,,F1+F2+F3,nili,-0.0662319798235249,-0.074119;-0.070729;-0.053848,1.0,-4.373966560666771,1000,11648163128181741068,0.6674242628865029,0.23333183857173198,0.6674242628865028,0.9999999999999999,0.23333183857173198,0.9999999999999999,False,,,-0.2838531604985556,-0.09923519941735742,,,,,,,,,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,1.0,,sub-01,split_half,-0.07411908717530971,,0.998001998001998,-3.4666138594775644,1000,11648163128181741069,,,,,,,False,,,,,0.1319972892972078,0.2332113169266639,all,462.0,0.4829195760441524,0.4829195760441524,-0.15348122306918688,-0.15348122306918688,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,1.0,,sub-02,split_half,-0.07072934362797653,,0.999000999000999,-3.1431790872808594,1000,11648163128181741070,,,,,,,False,,,,,0.1428263267650532,0.2499528115865955,all,462.0,0.49995280935963893,0.49995280935963893,-0.1414720395682339,-0.1414720395682339,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,1.0,,sub-03,split_half,-0.05384750866728846,,0.991008991008991,-2.4156754539586993,1000,11648163128181741071,,,,,,,False,,,,,0.1213855838141941,0.2164921425176924,all,462.0,0.4652871613505926,0.4652871613505926,-0.11572962492879642,-0.11572962492879642,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,kendall,100,4950,1.0,,F1+F2+F3,nili,-0.0443297390963586,-0.049627;-0.047216;-0.036147,1.0,-4.389196447928111,1000,11648163128181741068,0.47753334870077424,0.1569090391205383,0.47753334870077424,0.9999999999999999,0.1569090391205383,0.9999999999999999,False,,,-0.28251870857678424,-0.0928306666266693,,,,,,,,,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,kendall,100,4950,1.0,,sub-01,split_half,-0.049626595312592475,,0.998001998001998,-3.476154869752915,1000,11648163128181741069,,,,,,,False,,,,,0.088058419765468,0.1618634039603298,all,462.0,0.40232251237077177,0.40232251237077177,-0.123350281892398,-0.123350281892398,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,kendall,100,4950,1.0,,sub-02,split_half,-0.04721557870072721,,0.998001998001998,-3.145625047363584,1000,11648163128181741070,,,,,,,False,,,,,0.0955145458887261,0.174373852446187,all,462.0,0.4175809531649965,0.4175809531649965,-0.11306928235797953,-0.11306928235797953,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,kendall,100,4950,1.0,,sub-03,split_half,-0.036147043275756144,,0.991008991008991,-2.431563997209173,1000,11648163128181741071,,,,,,,False,,,,,0.0809916726278158,0.149846987129754,all,462.0,0.3871007454523357,0.3871007454523357,-0.09337890381357322,-0.09337890381357322,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,F1+F2+F3,nili,0.9672621123036285,0.967400;0.967413;0.966973,0.000999000999000999,4.096470882626007,1000,3170025994207525380,0.9993052780093424,0.9984367405318576,0.9993052780093423,1.0000000000000002,0.9984367405318575,1.0000000000000002,False,0.9663104688982497,,0.02962196846967001,0.02884221582172598,,,,,,,,,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,sub-01,split_half,0.9674003834613611,,0.000999000999000999,4.044013905506514,1000,3170025994207525381,,,,,,,False,0.9659975322514391,0.058516413250985964,,,0.998077577634612,0.999037864001425,all,462.0,0.9995188162318032,0.9995188162318032,0.041849566703464104,0.041849566703464104,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,sub-02,split_half,0.9674131865644655,,0.007992007992007992,2.587030914303996,1000,3170025994207525382,,,,,,,False,0.9666789307667784,0.04483380130175216,,,0.9990175250886209,0.9995085211114716,all,462.0,0.9997542303543765,0.9997542303543765,0.022199520694968125,0.022199520694968125,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,sub-03,split_half,0.9669727668850586,,0.013986013986013986,2.154051504718816,1000,3170025994207525383,,,,,,,False,0.9662549436765315,0.05375514052434651,,,0.9983314623587825,0.9991650345937866,all,462.0,0.9995824301145887,0.9995824301145887,0.021538474251913506,0.021538474251913506,False
PPA,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,pearson,100,4950,1.0,,F1+F2+F3,nili,0.07057242042953565,0.094759;0.064423;0.052535,0.000999000999000999,4.040151017849942,1000,3170025994207525380,0.7047444929012586,0.3115403133020112,0.7047444929012586,1.0,0.3115403133020112,1.0,False,,,0.22652741047070155,0.10013901653776175,,,,,,,,,False
