roi,brain_metric,model_rdm,level,comparator,n_stimuli,n_cells,nili_upper,nili_lower,nili_upper_ci_lo,nili_upper_ci_hi,nili_lower_ci_lo,nili_lower_ci_hi,nili_crossed,n_subjects,bootstrap,n_boot,boot_seed,l1_cv_model,subject,row_type,score_obs,score_per_subject,perm_p,perm_z,n_perm,perm_seed,nili_upper_subject,nili_lower_subject,l1_baseline,l1_cv_brain,achievement_nili_lower,achievement_nili_upper,degenerate
LOC,crossnobis,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,0.6671530273163451,0.23419807808401905,0.6302372839348216,0.7018769656189816,0.148031739507323,0.3159941937044311,False,3,pattern,1000,274131568,,sub-03,subject,-0.0985122308866487,,0.9995000499950005,-3.3441201012917112,10000,16534209034957627471,0.623650927557467,0.17064246248810497,,,-0.4206363762357915,-0.14766062185600634,False
LOC,crossnobis,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,cosine,100,4950,0.9919971673344913,0.9820110668051241,0.9909709989277639,0.9930319446662478,0.9797111254326656,0.9843330907301997,False,3,pattern,1000,274131568,0.1584528529687979,F1+F2+F3,group_mean,0.9763103878294345,0.987256;0.984057;0.957619,9.999000099990002e-05,3.609235519688114,10000,12486927168742781245,,,0.9744220710969204,,0.24882300703805055,0.10744275348418195,False
LOC,crossnobis,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,cosine,100,4950,0.9919971673344913,0.9820110668051241,0.9909709989277639,0.9930319446662478,0.9797111254326656,0.9843330907301997,False,3,pattern,1000,274131568,0.1584528529687979,sub-01,subject,0.9872558877971497,,0.00019998000199980003,3.785645862932443,10000,12486927168742781246,0.9953805506074584,0.9895647317126443,0.9861267721079481,0.05611034042599779,-0.2743431820608851,0.1923406594663783,False
LOC,crossnobis,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,cosine,100,4950,0.9919971673344913,0.9820110668051241,0.9909709989277639,0.9930319446662478,0.9797111254326656,0.9843330907301997,False,3,pattern,1000,274131568,0.1584528529687979,sub-02,subject,0.984056668598842,,9.999000099990002e-05,4.596141896065243,10000,12486927168742781247,0.9946222516391464,0.9878598824150183,0.981380251794037,0.11347001089647508,4.242791876801965,0.2520898649524805,False
LOC,crossnobis,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,cosine,100,4950,0.9919971673344913,0.9820110668051241,0.9909709989277639,0.9930319446662478,0.9797111254326656,0.9843330907301997,False,3,pattern,1000,274131568,0.1584528529687979,sub-03,subject,0.9576186070923115,,0.0695930406959304,1.4809178902878326,10000,12486927168742781248,0.9859886997568691,0.9686085862877098,0.9557591893887758,0.26059100390389933,0.0708298943365383,0.051311298503495785,False
LOC,crossnobis,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,corr,100,4950,0.6845578339414798,0.26325058660212475,0.6500191805370955,0.7203100171677004,0.1786559838226477,0.3490448638867419,False,3,pattern,1000,274131568,,F1+F2+F3,group_mean,0.10896967428358423,0.128496;0.151503;0.046910,9.999000099990002e-05,4.775575349068515,10000,12486927168742781245,,,,,0.41393896093489163,0.1591825684853672,False
LOC,crossnobis,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,corr,100,4950,0.6845578339414798,0.26325058660212475,0.6500191805370955,0.7203100171677004,0.1786559838226477,0.3490448638867419,False,3,pattern,1000,274131568,,sub-01,subject,0.1284959229643246,,0.00019998000199980003,3.785645862929795,10000,12486927168742781246,0.7063144386399095,0.29601711217887067,,,0.4881125798155676,0.18770645311950257,False
LOC,crossnobis,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,corr,100,4950,0.6845578339414798,0.26325058660212475,0.6500191805370955,0.7203100171677004,0.1786559838226477,0.3490448638867419,False,3,pattern,1000,274131568,,sub-02,subject,0.15150345161769943,,9.999000099990002e-05,4.596141896062287,10000,12486927168742781247,0.7107849551261206,0.3032535557419738,,,0.5755104046422536,0.2213157809405054,False
LOC,crossnobis,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,corr,100,4950,0.6845578339414798,0.26325058660212475,0.6500191805370955,0.7203100171677004,0.1786559838226477,0.3490448638867419,False,3,pattern,1000,274131568,,sub-03,subject,0.046909648268728635,,0.0695930406959304,1.480917890286783,10000,12486927168742781248,0.6365741080584093,0.19048109188552978,,,0.17819389834685373,0.06852547139609355,False
LOC,crossnobis,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,0.6671530273163451,0.23419807808401905,0.6302372839348216,0.7018769656189816,0.148031739507323,0.3159941937044311,False,3,pattern,1000,274131568,,F1+F2+F3,group_mean,0.09115953251721119,0.088379;0.138028;0.047071,9.999000099990002e-05,3.2779265980069114,10000,12486927168742781245,,,,,0.3892411639881499,0.13663961457823967,False
LOC,crossnobis,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,0.6671530273163451,0.23419807808401905,0.6302372839348216,0.7018769656189816,0.148031739507323,0.3159941937044311,False,3,pattern,1000,274131568,,sub-01,subject,0.08837947246758691,,0.0187981201879812,2.098447627144949,10000,12486927168742781246,0.6868156662681462,0.2632216520552253,,,0.37737061375832726,0.1324725645375508,False
LOC,crossnobis,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,0.6671530273163451,0.23419807808401905,0.6302372839348216,0.7018769656189816,0.148031739507323,0.3159941937044311,False,3,pattern,1000,274131568,,sub-02,subject,0.13802782775402428,,0.0005999400059994001,3.4156929131677924,10000,12486927168742781247,0.690992488123422,0.2687301197087269,,,0.589363622806958,0.20689080631058188,False
LOC,crossnobis,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,0.6671530273163451,0.23419807808401905,0.6302372839348216,0.7018769656189816,0.148031739507323,0.3159941937044311,False,3,pattern,1000,274131568,,sub-03,subject,0.047071297330022376,,0.11908809119088092,1.2165374335096917,10000,12486927168742781248,0.623650927557467,0.17064246248810497,,,0.2009892553991645,0.07055547288658633,False
FFA,correlation,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.6215286405986206,F1+F2+F3,group_mean,0.8401049235321979,0.839349;0.837619;0.843347,0.9915008499150085,-2.568032954899653,10000,9574679315047107434,,,0.8420747478635012,,-0.013208975515888855,-0.01278965741792367,False
FFA,correlation,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.6215286405986206,sub-01,subject,0.8393490772895859,,0.9889011098890111,-2.532284761140466,10000,9574679315047107435,0.9964825122953064,0.9920790666444935,0.8420461505834169,0.1317306993462841,-0.01808219350070907,-0.01750828196564023,False
FFA,correlation,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.6215286405986206,sub-02,subject,0.8376188216459962,,0.9477052294770523,-1.7088262269735823,10000,9574679315047107436,0.9954692856802444,0.9898064727829008,0.8396961265451911,0.15184003397546822,-0.013711010078732504,-0.013282374722721531,False
FFA,correlation,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.6215286405986206,sub-03,subject,0.8433468716610116,,0.9055094490550945,-1.3452552349170936,10000,9574679315047107437,0.9963233669811761,0.9917218480565605,0.8444819664618958,0.10720333215239433,-0.007736443316213472,-0.007486950951533595,False
FFA,correlation,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,F1+F2+F3,group_mean,-0.028883211380385965,-0.039493;-0.026541;-0.020616,0.9914008599140086,-2.558174410728012,10000,9574679315047107434,,,,,-0.07404365000217576,-0.03916616768002386,False
FFA,correlation,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,sub-01,subject,-0.03949252752469266,,0.9889011098890111,-2.532284761138858,10000,9574679315047107435,0.7645732108624058,0.43634620998286466,,,-0.10124119673636375,-0.05355259616977538,False
FFA,correlation,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,sub-02,subject,-0.02654078115053352,,0.9477052294770523,-1.7088262269722705,10000,9574679315047107436,0.7382969341229703,0.3907227802677291,,,-0.06803870540617797,-0.03598978905810028,False
FFA,correlation,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,sub-03,subject,-0.020616325465931718,,0.9055094490550945,-1.3452552349182931,10000,9574679315047107437,0.7094891251137584,0.34318172184438933,,,-0.05285104786398557,-0.02795611781219591,False
FFA,correlation,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,F1+F2+F3,group_mean,-0.01982692431214111,-0.039253;-0.008960;-0.011267,0.8722127787221278,-1.1432152238799576,10000,9574679315047107434,,,,,-0.06232071529790081,-0.028150608727168958,False
FFA,correlation,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,sub-01,subject,-0.03925310900910248,,0.94000599940006,-1.5893626161230632,10000,9574679315047107435,0.7387866049233424,0.365533213244917,,,-0.12338181114736735,-0.05573224044455061,False
FFA,correlation,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,sub-02,subject,-0.008960321174018234,,0.6624337566243376,-0.36645898168953245,10000,9574679315047107436,0.7040331504221651,0.31923606951736205,,,-0.028164409974662356,-0.012722018376047113,False
FFA,correlation,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,sub-03,subject,-0.011267342753302614,,0.7063293670632936,-0.5045855496227856,10000,9574679315047107437,0.6701282633954417,0.2696609199736459,,,-0.0354159247716727,-0.015997567360909137,False
FFA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.2607311040005725,F1+F2+F3,group_mean,0.959830692677882,0.960434;0.956509;0.962549,0.24847515248475152,0.6770020896802875,10000,4158468516140776210,,,0.9593944791629782,,0.013713963263728523,0.01188681997105031,False
FFA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.2607311040005725,sub-01,subject,0.9604343422372084,,0.11598840115988401,1.2030268817672976,10000,4158468516140776211,0.9964825122953064,0.9920790666444935,0.9593618976460739,0.1317306993462841,0.033681707477068445,0.02919819574834667,False
FFA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.2607311040005725,sub-02,subject,0.9565085869318326,,0.5681431856814319,-0.19255800274314766,10000,4158468516140776212,0.9954692856802444,0.9898064727829008,0.956684463019404,0.15184003397546822,-0.005095199323400296,-0.004463037868481812,False
FFA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.2607311040005725,sub-03,subject,0.9625491488646054,,0.24697530246975302,0.6644069017809693,10000,4158468516140776213,0.9963233669811761,0.9917218480565605,0.9621370768234562,0.10720333215239433,0.014177415218598286,0.012135954984276253,False
FFA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,F1+F2+F3,group_mean,0.01416868343965585,0.032316;-0.004864;0.015055,0.23047695230476953,0.7383563485275364,10000,4158468516140776210,,,,,0.036322174282528916,0.01921299623142261,False
FFA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,sub-01,subject,0.03231601811814885,,0.11598840115988401,1.2030268817680654,10000,4158468516140776211,0.7645732108624058,0.43634620998286466,,,0.08284383282355805,0.04382111696989538,False
FFA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,sub-02,subject,-0.004864493789342479,,0.5681431856814319,-0.19255800274160806,10000,4158468516140776212,0.7382969341229703,0.3907227802677291,,,-0.012470388795493387,-0.006596343354022021,False
FFA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,sub-03,subject,0.015054525990161183,,0.24697530246975302,0.6644069017811775,10000,4158468516140776213,0.7094891251137584,0.34318172184438933,,,0.0385930788195221,0.020414215078394478,False
FFA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,F1+F2+F3,group_mean,-0.0016262842035298958,0.026933;-0.032976;0.001164,0.5188481151884812,-0.05698517282444693,10000,4158468516140776210,,,,,-0.005111796123597301,-0.002309026330660452,False
FFA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,sub-01,subject,0.02693309119204535,,0.22757724227577242,0.7416339576876054,10000,4158468516140776211,0.7387866049233424,0.365533213244917,,,0.08465707952715729,0.03824006689207727,False
FFA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,sub-02,subject,-0.03297568800734335,,0.824017598240176,-0.939491690259529,10000,4158468516140776212,0.7040331504221651,0.31923606951736205,,,-0.10365039134181876,-0.046819449955507235,False
FFA,correlation,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,sub-03,subject,0.0011637442047083121,,0.47695230476952305,0.04147341146129977,10000,4158468516140776213,0.6701282633954417,0.2696609199736459,,,0.00365792344386958,0.001652304071448606,False
FFA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.5589913503125625,F1+F2+F3,group_mean,0.8648591757946162,0.863835;0.863018;0.867724,0.6932306769323068,-0.49699558501321633,10000,14954292733336899526,,,0.8654341059211667,,-0.004571341649157076,-0.004400280254108976,False
FFA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.5589913503125625,sub-01,subject,0.8638349391863107,,0.8292170782921707,-0.9603717405663564,10000,14954292733336899527,0.9964825122953064,0.9920790666444935,0.865404715345586,0.1317306993462841,-0.01247857131666445,-0.012011723304701528,False
FFA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.5589913503125625,sub-02,subject,0.8630183667667675,,0.5035496450354965,0.008056165805942315,10000,14954292733336899528,0.9954692856802444,0.9898064727829008,0.8629895010696856,0.15184003397546822,0.0002251386814641106,0.00021686863641708965,False
FFA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.5589913503125625,sub-03,subject,0.8677242214307708,,0.5641435856414359,-0.16672154767969494,10000,14954292733336899529,0.9963233669811761,0.9917218480565605,0.8679081013482283,0.10720333215239433,-0.0014913895148791303,-0.0014345040108977066,False
FFA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,F1+F2+F3,group_mean,-0.00962020549769741,-0.024988;0.000084;-0.003957,0.6999300069993001,-0.5112940840498928,10000,14954292733336899526,,,,,-0.02466190893524512,-0.013045176198619406,False
FFA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,sub-01,subject,-0.024987912030222565,,0.8292170782921707,-0.9603717405665586,10000,14954292733336899527,0.7645732108624058,0.43634620998286466,,,-0.06405784274761739,-0.0338840698722991,False
FFA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,sub-02,subject,8.393442592005006e-05,,0.5035496450354965,0.00805616580545892,10000,14954292733336899528,0.7382969341229703,0.3907227802677291,,,0.00021517036918471247,0.00011381663058227746,False
FFA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,sub-03,subject,-0.003956638888789718,,0.5641435856414359,-0.1667215476801222,10000,14954292733336899529,0.7094891251137584,0.34318172184438933,,,-0.010143054427302699,-0.0053652753541414055,False
FFA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,F1+F2+F3,group_mean,0.010294203473002092,-0.014682;0.032782;0.012782,0.34966503349665035,0.3934294893260903,10000,14954292733336899526,,,,,0.03235711771324883,0.014615887444977665,False
FFA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,sub-01,subject,-0.014681554701581234,,0.6608339166083391,-0.4169105795326653,10000,14954292733336899527,0.7387866049233424,0.365533213244917,,,-0.046147600923029594,-0.02084512430693338,False
FFA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,sub-02,subject,0.03278182043489697,,0.17678232176782321,0.9349196761603839,10000,14954292733336899528,0.7040331504221651,0.31923606951736205,,,0.10304101968145853,0.046544193436094276,False
FFA,correlation,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,sub-03,subject,0.012782344685690545,,0.3304669533046695,0.45297376960814456,10000,14954292733336899529,0.6701282633954417,0.2696609199736459,,,0.04017793438131759,0.01814859320577211,False
FFA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.1584528529687979,F1+F2+F3,group_mean,0.9798015746513352,0.980134;0.976537;0.982733,0.1606839316068393,0.980770582447477,10000,18411441143666610645,,,0.9792515202103225,,0.04602603107990998,0.03266317466034078,False
FFA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.1584528529687979,sub-01,subject,0.9801344938457698,,0.11038896110388961,1.2264429089388447,10000,18411441143666610646,0.9964825122953064,0.9920790666444935,0.9792182643383615,0.1317306993462841,0.07645313399023014,0.05430004594580629,False
FFA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.1584528529687979,sub-02,subject,0.9765374889694657,,0.4804519548045195,0.04170985680908368,10000,18411441143666610647,0.9954692856802444,0.9898064727829008,0.9764854135815823,0.15184003397546822,0.0035384395466122862,0.002656052720163107,False
FFA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,cosine,100,4950,0.9960917216522422,0.9912024624946517,0.9954282876214081,0.996744732960661,0.9897084474581641,0.9926728523899835,False,3,pattern,1000,274131568,0.1584528529687979,sub-03,subject,0.9827327411387703,,0.09869013098690131,1.3175046395910048,10000,18411441143666610648,0.9963233669811761,0.9917218480565605,0.9820508827110235,0.10720333215239433,0.07450718278899031,0.04856251329435384,False
FFA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,F1+F2+F3,group_mean,0.029107795921238883,0.044635;0.002020;0.040669,0.13928607139286073,1.0714068037754811,10000,18411441143666610645,,,,,0.07461938442864974,0.03947070846219463,False
FFA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,sub-01,subject,0.0446345583446284,,0.11038896110388961,1.2264429089387985,10000,18411441143666610646,0.7645732108624058,0.43634620998286466,,,0.11442306648476275,0.06052528485930997,False
FFA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,sub-02,subject,0.0020195213520142505,,0.4804519548045195,0.04170985680958126,10000,18411441143666610647,0.7382969341229703,0.3907227802677291,,,0.005177150497261146,0.0027385082241960053,False
FFA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,corr,100,4950,0.7374530900330448,0.3900835706983277,0.6882939776897005,0.7815936360603424,0.27226511087150634,0.4963935989426536,False,3,pattern,1000,274131568,,sub-03,subject,0.04066930806707399,,0.09869013098690131,1.31750463959373,10000,18411441143666610648,0.7094891251137584,0.34318172184438933,,,0.1042579363039253,0.05514833230307792,False
FFA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,F1+F2+F3,group_mean,0.014223265994545329,0.043485;-0.030562;0.029746,0.3347665233476652,0.4157763137251091,10000,18411441143666610645,,,,,0.04470709105948317,0.02019443810504236,False
FFA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,sub-01,subject,0.043485137948211294,,0.17418258174182583,0.9457211115046386,10000,18411441143666610646,0.7387866049233424,0.365533213244917,,,0.13668407964320123,0.061740948043941396,False
FFA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,sub-02,subject,-0.03056159935261124,,0.7453254674532547,-0.667984511437453,10000,18411441143666610647,0.7040331504221651,0.31923606951736205,,,-0.0960623393884795,-0.04339188529231604,False
FFA,correlation,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,0.7043160062469832,0.318143400911975,0.6571014982298105,0.7518767144637669,0.20778290450916376,0.4312131001536246,False,3,pattern,1000,274131568,,sub-03,subject,0.02974625938803593,,0.22057794220577942,0.7813318093068151,10000,18411441143666610648,0.6701282633954417,0.2696609199736459,,,0.09349953292372777,0.04223425156350171,False
FFA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,cosine,100,4950,0.9982511828568915,0.9960650629245444,0.9970626135579875,0.9990514146869994,0.9933932085306645,0.9978654415384459,False,3,pattern,1000,274131568,0.6215286405986206,F1+F2+F3,group_mean,0.8430006719387557,0.843318;0.839044;0.846640,1.0,-6.93534550587957,10000,746654630344770256,,,0.8463430685717399,,-0.022324018908726095,-0.02200275244487645,False
FFA,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,cosine,100,4950,0.9982511828568915,0.9960650629245444,0.9970626135579875,0.9990514146869994,0.9933932085306645,0.9978654415384459,False,3,pattern,1000,274131568,0.6215286405986206,sub-01,subject,0.8433178243683889,,1.0,-7.008181253779549,10000,746654630344770257,0.9989896522635114,0.9977247482231164,0.8472577038155842,0.06982708990488895,-0.026476375031361476,-0.026093043701029512,False
